,chr,start,end,saf,gene_name,SAF_stratified_label
1017,chr1,120400000,120600000,0.1805,,Medium_SAF
1018,chr1,120400000,120600000,0.1805,,Medium_SAF
1019,chr1,120400000,120600000,0.1805,,Medium_SAF
1023,chr1,121200000,121400000,0.1615,,Medium_SAF
1024,chr1,121200000,121400000,0.1615,,Medium_SAF
1025,chr1,121200000,121400000,0.1615,,Medium_SAF
1029,chr1,121600000,121800000,0.119,,Medium_SAF
1030,chr1,121600000,121800000,0.119,,Medium_SAF
1031,chr1,121600000,121800000,0.119,,Medium_SAF
1035,chr1,143400000,143600000,0.0515,,Medium_SAF
1036,chr1,143400000,143600000,0.0515,,Medium_SAF
1037,chr1,143400000,143600000,0.0515,,Medium_SAF
1041,chr1,144800000,145000000,0.182,,Medium_SAF
1042,chr1,144800000,145000000,0.182,,Medium_SAF
1043,chr1,144800000,145000000,0.182,,Medium_SAF
1047,chr1,163400000,163600000,0.0315,,Low_SAF
1048,chr1,163400000,163600000,0.0315,,Low_SAF
1049,chr1,163400000,163600000,0.0315,,Low_SAF
1053,chr1,163600000,163800000,0.0505,,Medium_SAF
1054,chr1,163600000,163800000,0.0505,,Medium_SAF
1055,chr1,163600000,163800000,0.0505,,Medium_SAF
1056,chr1,163600000,163800000,0.0505,,Medium_SAF
1057,chr1,163600000,163800000,0.0505,,Medium_SAF
1058,chr1,163600000,163800000,0.0505,,Medium_SAF
1062,chr1,163800000,164000000,0.0535,,Medium_SAF
1063,chr1,163800000,164000000,0.0535,,Medium_SAF
1064,chr1,163800000,164000000,0.0535,,Medium_SAF
1068,chr1,164000000,164200000,0.0345,,Low_SAF
1069,chr1,164000000,164200000,0.0345,,Low_SAF
1070,chr1,164000000,164200000,0.0345,,Low_SAF
1074,chr1,164600000,164800000,0.061,,Medium_SAF
1075,chr1,164600000,164800000,0.061,,Medium_SAF
1076,chr1,164600000,164800000,0.061,,Medium_SAF
1080,chr1,165000000,165200000,0.0275,,Low_SAF
1081,chr1,165000000,165200000,0.0275,,Low_SAF
1082,chr1,165000000,165200000,0.0275,,Low_SAF
1086,chr1,166200000,166400000,0.028,,Low_SAF
1087,chr1,166200000,166400000,0.028,,Low_SAF
1088,chr1,166200000,166400000,0.028,,Low_SAF
1092,chr1,166400000,166600000,0.034,,Low_SAF
1093,chr1,166400000,166600000,0.034,,Low_SAF
1094,chr1,166400000,166600000,0.034,,Low_SAF
1098,chr1,168800000,169000000,0.04,,Low_SAF
1099,chr1,168800000,169000000,0.04,,Low_SAF
1100,chr1,168800000,169000000,0.04,,Low_SAF
1104,chr1,170200000,170400000,0.1145,,Medium_SAF
1105,chr1,170200000,170400000,0.1145,,Medium_SAF
1106,chr1,170200000,170400000,0.1145,,Medium_SAF
1110,chr1,172200000,172400000,0.1165,,Medium_SAF
1111,chr1,172200000,172400000,0.1165,,Medium_SAF
1112,chr1,172200000,172400000,0.1165,,Medium_SAF
1116,chr1,172800000,173000000,0.116,,Medium_SAF
1117,chr1,172800000,173000000,0.116,,Medium_SAF
1118,chr1,172800000,173000000,0.116,,Medium_SAF
1122,chr1,174200000,174400000,0.062,,Medium_SAF
1123,chr1,174200000,174400000,0.062,,Medium_SAF
1124,chr1,174200000,174400000,0.062,,Medium_SAF
1128,chr1,174600000,174800000,0.0595,,Medium_SAF
1129,chr1,174600000,174800000,0.0595,,Medium_SAF
1130,chr1,174600000,174800000,0.0595,,Medium_SAF
1134,chr1,175400000,175600000,0.026,,Low_SAF
1135,chr1,175400000,175600000,0.026,,Low_SAF
1136,chr1,175400000,175600000,0.026,,Low_SAF
1140,chr1,175600000,175800000,0.023,,Low_SAF
1141,chr1,175600000,175800000,0.023,,Low_SAF
1142,chr1,175600000,175800000,0.023,,Low_SAF
1146,chr1,176200000,176400000,0.0265,,Low_SAF
1147,chr1,176200000,176400000,0.0265,,Low_SAF
1148,chr1,176200000,176400000,0.0265,,Low_SAF
1155,chr1,176600000,176800000,0.0305,,Low_SAF
1156,chr1,176600000,176800000,0.0305,,Low_SAF
1157,chr1,176600000,176800000,0.0305,,Low_SAF
1161,chr1,176800000,177000000,0.0245,,Low_SAF
1162,chr1,176800000,177000000,0.0245,,Low_SAF
1163,chr1,176800000,177000000,0.0245,,Low_SAF
1167,chr1,177400000,177600000,0.0315,,Low_SAF
1168,chr1,177400000,177600000,0.0315,,Low_SAF
1169,chr1,177400000,177600000,0.0315,,Low_SAF
1173,chr1,177600000,177800000,0.0315,,Low_SAF
1174,chr1,177600000,177800000,0.0315,,Low_SAF
1175,chr1,177600000,177800000,0.0315,,Low_SAF
1179,chr1,178200000,178400000,0.1115,,Medium_SAF
1180,chr1,178200000,178400000,0.1115,,Medium_SAF
1181,chr1,178200000,178400000,0.1115,,Medium_SAF
1185,chr1,181400000,181600000,0.0215,,Low_SAF
1186,chr1,181400000,181600000,0.0215,,Low_SAF
1187,chr1,181400000,181600000,0.0215,,Low_SAF
1191,chr1,181600000,181800000,0.023,,Low_SAF
1192,chr1,181600000,181800000,0.023,,Low_SAF
1193,chr1,181600000,181800000,0.023,,Low_SAF
1197,chr1,181800000,182000000,0.0225,,Low_SAF
1198,chr1,181800000,182000000,0.0225,,Low_SAF
1199,chr1,181800000,182000000,0.0225,,Low_SAF
1203,chr1,184400000,184600000,0.161,,Medium_SAF
1204,chr1,184400000,184600000,0.161,,Medium_SAF
1205,chr1,184400000,184600000,0.161,,Medium_SAF
1209,chr1,185400000,185600000,0.142,,Medium_SAF
1210,chr1,185400000,185600000,0.142,,Medium_SAF
1211,chr1,185400000,185600000,0.142,,Medium_SAF
1215,chr1,185800000,186000000,0.1245,,Medium_SAF
1216,chr1,185800000,186000000,0.1245,,Medium_SAF
1217,chr1,185800000,186000000,0.1245,,Medium_SAF
1221,chr1,186000000,186200000,0.13,,Medium_SAF
1222,chr1,186000000,186200000,0.13,,Medium_SAF
1223,chr1,186000000,186200000,0.13,,Medium_SAF
1227,chr1,187200000,187400000,0.0355,,Low_SAF
1228,chr1,187200000,187400000,0.0355,,Low_SAF
1229,chr1,187200000,187400000,0.0355,,Low_SAF
1233,chr1,187400000,187600000,0.04,,Low_SAF
1234,chr1,187400000,187600000,0.04,,Low_SAF
1235,chr1,187400000,187600000,0.04,,Low_SAF
1239,chr1,187600000,187800000,0.041,,Low_SAF
1240,chr1,187600000,187800000,0.041,,Low_SAF
1241,chr1,187600000,187800000,0.041,,Low_SAF
1245,chr1,187800000,188000000,0.0385,,Low_SAF
1246,chr1,187800000,188000000,0.0385,,Low_SAF
1247,chr1,187800000,188000000,0.0385,,Low_SAF
1251,chr1,188000000,188200000,0.047,,Medium_SAF
1252,chr1,188000000,188200000,0.047,,Medium_SAF
1253,chr1,188000000,188200000,0.047,,Medium_SAF
1257,chr1,188200000,188400000,0.043,,Low_SAF
1258,chr1,188200000,188400000,0.043,,Low_SAF
1259,chr1,188200000,188400000,0.043,,Low_SAF
1263,chr1,188400000,188600000,0.0405,,Low_SAF
1264,chr1,188400000,188600000,0.0405,,Low_SAF
1265,chr1,188400000,188600000,0.0405,,Low_SAF
1269,chr1,188600000,188800000,0.04,,Low_SAF
1270,chr1,188600000,188800000,0.04,,Low_SAF
1271,chr1,188600000,188800000,0.04,,Low_SAF
1275,chr1,189200000,189400000,0.041,,Low_SAF
1276,chr1,189200000,189400000,0.041,,Low_SAF
1277,chr1,189200000,189400000,0.041,,Low_SAF
1281,chr1,189400000,189600000,0.0435,,Medium_SAF
1282,chr1,189400000,189600000,0.0435,,Medium_SAF
1283,chr1,189400000,189600000,0.0435,,Medium_SAF
1287,chr1,189600000,189800000,0.049,,Medium_SAF
1288,chr1,189600000,189800000,0.049,,Medium_SAF
1289,chr1,189600000,189800000,0.049,,Medium_SAF
1293,chr1,189800000,190000000,0.045,,Medium_SAF
1294,chr1,189800000,190000000,0.045,,Medium_SAF
1295,chr1,189800000,190000000,0.045,,Medium_SAF
1299,chr1,190000000,190200000,0.0415,,Low_SAF
1300,chr1,190000000,190200000,0.0415,,Low_SAF
1301,chr1,190000000,190200000,0.0415,,Low_SAF
1305,chr1,190200000,190400000,0.0455,,Medium_SAF
1306,chr1,190200000,190400000,0.0455,,Medium_SAF
1307,chr1,190200000,190400000,0.0455,,Medium_SAF
1311,chr1,190600000,190800000,0.0375,,Low_SAF
1312,chr1,190600000,190800000,0.0375,,Low_SAF
1313,chr1,190600000,190800000,0.0375,,Low_SAF
1317,chr1,190800000,191000000,0.0455,,Medium_SAF
1318,chr1,190800000,191000000,0.0455,,Medium_SAF
1319,chr1,190800000,191000000,0.0455,,Medium_SAF
1323,chr1,191000000,191200000,0.042,,Low_SAF
1324,chr1,191000000,191200000,0.042,,Low_SAF
1325,chr1,191000000,191200000,0.042,,Low_SAF
1329,chr1,191200000,191400000,0.038,,Low_SAF
1330,chr1,191200000,191400000,0.038,,Low_SAF
1331,chr1,191200000,191400000,0.038,,Low_SAF
1335,chr1,191400000,191600000,0.0415,,Low_SAF
1336,chr1,191400000,191600000,0.0415,,Low_SAF
1337,chr1,191400000,191600000,0.0415,,Low_SAF
1341,chr1,191600000,191800000,0.0445,,Medium_SAF
1342,chr1,191600000,191800000,0.0445,,Medium_SAF
1343,chr1,191600000,191800000,0.0445,,Medium_SAF
1347,chr1,191800000,192000000,0.0385,,Low_SAF
1348,chr1,191800000,192000000,0.0385,,Low_SAF
1349,chr1,191800000,192000000,0.0385,,Low_SAF
1353,chr1,192200000,192400000,0.0385,,Low_SAF
1354,chr1,192200000,192400000,0.0385,,Low_SAF
1355,chr1,192200000,192400000,0.0385,,Low_SAF
1359,chr1,193400000,193600000,0.0555,,Medium_SAF
1360,chr1,193400000,193600000,0.0555,,Medium_SAF
1361,chr1,193400000,193600000,0.0555,,Medium_SAF
1365,chr1,193600000,193800000,0.0525,,Medium_SAF
1366,chr1,193600000,193800000,0.0525,,Medium_SAF
1367,chr1,193600000,193800000,0.0525,,Medium_SAF
1371,chr1,193800000,194000000,0.0525,,Medium_SAF
1372,chr1,193800000,194000000,0.0525,,Medium_SAF
1373,chr1,193800000,194000000,0.0525,,Medium_SAF
1377,chr1,194000000,194200000,0.054,,Medium_SAF
1378,chr1,194000000,194200000,0.054,,Medium_SAF
1379,chr1,194000000,194200000,0.054,,Medium_SAF
1383,chr1,194200000,194400000,0.0465,,Medium_SAF
1384,chr1,194200000,194400000,0.0465,,Medium_SAF
1385,chr1,194200000,194400000,0.0465,,Medium_SAF
1389,chr1,194400000,194600000,0.044,,Medium_SAF
1390,chr1,194400000,194600000,0.044,,Medium_SAF
1391,chr1,194400000,194600000,0.044,,Medium_SAF
1395,chr1,194600000,194800000,0.0475,,Medium_SAF
1396,chr1,194600000,194800000,0.0475,,Medium_SAF
1397,chr1,194600000,194800000,0.0475,,Medium_SAF
1401,chr1,194800000,195000000,0.0465,,Medium_SAF
1402,chr1,194800000,195000000,0.0465,,Medium_SAF
1403,chr1,194800000,195000000,0.0465,,Medium_SAF
1407,chr1,195000000,195200000,0.0405,,Low_SAF
1408,chr1,195000000,195200000,0.0405,,Low_SAF
1409,chr1,195000000,195200000,0.0405,,Low_SAF
1413,chr1,195200000,195400000,0.041,,Low_SAF
1414,chr1,195200000,195400000,0.041,,Low_SAF
1415,chr1,195200000,195400000,0.041,,Low_SAF
1419,chr1,195400000,195600000,0.048,,Medium_SAF
1420,chr1,195400000,195600000,0.048,,Medium_SAF
1421,chr1,195400000,195600000,0.048,,Medium_SAF
1425,chr1,195600000,195800000,0.052,,Medium_SAF
1426,chr1,195600000,195800000,0.052,,Medium_SAF
1427,chr1,195600000,195800000,0.052,,Medium_SAF
1431,chr1,195800000,196000000,0.04,,Low_SAF
1432,chr1,195800000,196000000,0.04,,Low_SAF
1433,chr1,195800000,196000000,0.04,,Low_SAF
1437,chr1,196000000,196200000,0.045,,Medium_SAF
1438,chr1,196000000,196200000,0.045,,Medium_SAF
1439,chr1,196000000,196200000,0.045,,Medium_SAF
1443,chr1,196200000,196400000,0.047,,Medium_SAF
1444,chr1,196200000,196400000,0.047,,Medium_SAF
1445,chr1,196200000,196400000,0.047,,Medium_SAF
1449,chr1,196400000,196600000,0.054,,Medium_SAF
1450,chr1,196400000,196600000,0.054,,Medium_SAF
1451,chr1,196400000,196600000,0.054,,Medium_SAF
1455,chr1,197400000,197600000,0.066,,Medium_SAF
1456,chr1,197400000,197600000,0.066,,Medium_SAF
1457,chr1,197400000,197600000,0.066,,Medium_SAF
1461,chr1,198200000,198400000,0.101,,Medium_SAF
1462,chr1,198200000,198400000,0.101,,Medium_SAF
1463,chr1,198200000,198400000,0.101,,Medium_SAF
1467,chr1,199200000,199400000,0.087,,Medium_SAF
1468,chr1,199200000,199400000,0.087,,Medium_SAF
1469,chr1,199200000,199400000,0.087,,Medium_SAF
1473,chr1,199400000,199600000,0.0855,,Medium_SAF
1474,chr1,199400000,199600000,0.0855,,Medium_SAF
1475,chr1,199400000,199600000,0.0855,,Medium_SAF
1479,chr1,199600000,199800000,0.1025,,Medium_SAF
1480,chr1,199600000,199800000,0.1025,,Medium_SAF
1481,chr1,199600000,199800000,0.1025,,Medium_SAF
1485,chr1,199800000,200000000,0.1235,,Medium_SAF
1486,chr1,199800000,200000000,0.1235,,Medium_SAF
1487,chr1,199800000,200000000,0.1235,,Medium_SAF
1491,chr1,202400000,202600000,0.517,,High_SAF
1492,chr1,202400000,202600000,0.517,,High_SAF
1493,chr1,202400000,202600000,0.517,,High_SAF
1497,chr1,208200000,208400000,0.047,,Medium_SAF
1498,chr1,208200000,208400000,0.047,,Medium_SAF
1499,chr1,208200000,208400000,0.047,,Medium_SAF
1503,chr1,208400000,208600000,0.047,,Medium_SAF
1504,chr1,208400000,208600000,0.047,,Medium_SAF
1505,chr1,208400000,208600000,0.047,,Medium_SAF
1509,chr1,208600000,208800000,0.043,,Low_SAF
1510,chr1,208600000,208800000,0.043,,Low_SAF
1511,chr1,208600000,208800000,0.043,,Low_SAF
1515,chr1,208800000,209000000,0.041,,Low_SAF
1516,chr1,208800000,209000000,0.041,,Low_SAF
1517,chr1,208800000,209000000,0.041,,Low_SAF
1521,chr1,209000000,209200000,0.043,,Low_SAF
1522,chr1,209000000,209200000,0.043,,Low_SAF
1523,chr1,209000000,209200000,0.043,,Low_SAF
1527,chr1,210000000,210200000,0.1355,,Medium_SAF
1528,chr1,210000000,210200000,0.1355,,Medium_SAF
1529,chr1,210000000,210200000,0.1355,,Medium_SAF
1533,chr1,210400000,210600000,0.091,,Medium_SAF
1534,chr1,210400000,210600000,0.091,,Medium_SAF
1535,chr1,210400000,210600000,0.091,,Medium_SAF
1539,chr1,210600000,210800000,0.0985,,Medium_SAF
1540,chr1,210600000,210800000,0.0985,,Medium_SAF
1541,chr1,210600000,210800000,0.0985,,Medium_SAF
1545,chr1,210800000,211000000,0.097,,Medium_SAF
1546,chr1,210800000,211000000,0.097,,Medium_SAF
1547,chr1,210800000,211000000,0.097,,Medium_SAF
1551,chr1,213200000,213400000,0.0405,,Low_SAF
1552,chr1,213200000,213400000,0.0405,,Low_SAF
1553,chr1,213200000,213400000,0.0405,,Low_SAF
1557,chr1,213400000,213600000,0.03,,Low_SAF
1558,chr1,213400000,213600000,0.03,,Low_SAF
1559,chr1,213400000,213600000,0.03,,Low_SAF
1563,chr1,213600000,213800000,0.0315,,Low_SAF
1564,chr1,213600000,213800000,0.0315,,Low_SAF
1565,chr1,213600000,213800000,0.0315,,Low_SAF
1569,chr1,214000000,214200000,0.03,,Low_SAF
1570,chr1,214000000,214200000,0.03,,Low_SAF
1571,chr1,214000000,214200000,0.03,,Low_SAF
1575,chr1,215200000,215400000,0.131,,Medium_SAF
1576,chr1,215200000,215400000,0.131,,Medium_SAF
1577,chr1,215200000,215400000,0.131,,Medium_SAF
1581,chr1,215600000,215800000,0.0735,,Medium_SAF
1582,chr1,215600000,215800000,0.0735,,Medium_SAF
1583,chr1,215600000,215800000,0.0735,,Medium_SAF
1587,chr1,215800000,216000000,0.061,,Medium_SAF
1588,chr1,215800000,216000000,0.061,,Medium_SAF
1589,chr1,215800000,216000000,0.061,,Medium_SAF
1593,chr1,216000000,216200000,0.057,,Medium_SAF
1594,chr1,216000000,216200000,0.057,,Medium_SAF
1595,chr1,216000000,216200000,0.057,,Medium_SAF
1599,chr1,216200000,216400000,0.048,,Medium_SAF
1600,chr1,216200000,216400000,0.048,,Medium_SAF
1601,chr1,216200000,216400000,0.048,,Medium_SAF
1605,chr1,216800000,217000000,0.025,,Low_SAF
1606,chr1,216800000,217000000,0.025,,Low_SAF
1607,chr1,216800000,217000000,0.025,,Low_SAF
1611,chr1,217000000,217200000,0.0255,,Low_SAF
1612,chr1,217000000,217200000,0.0255,,Low_SAF
1613,chr1,217000000,217200000,0.0255,,Low_SAF
1617,chr1,217200000,217400000,0.0215,,Low_SAF
1618,chr1,217200000,217400000,0.0215,,Low_SAF
1619,chr1,217200000,217400000,0.0215,,Low_SAF
1623,chr1,217400000,217600000,0.03,,Low_SAF
1624,chr1,217400000,217600000,0.03,,Low_SAF
1625,chr1,217400000,217600000,0.03,,Low_SAF
1629,chr1,217800000,218000000,0.027,,Low_SAF
1630,chr1,217800000,218000000,0.027,,Low_SAF
1631,chr1,217800000,218000000,0.027,,Low_SAF
1635,chr1,218000000,218200000,0.0245,,Low_SAF
1636,chr1,218000000,218200000,0.0245,,Low_SAF
1637,chr1,218000000,218200000,0.0245,,Low_SAF
1641,chr1,218600000,218800000,0.03,,Low_SAF
1642,chr1,218600000,218800000,0.03,,Low_SAF
1643,chr1,218600000,218800000,0.03,,Low_SAF
1647,chr1,218800000,219000000,0.026,,Low_SAF
1648,chr1,218800000,219000000,0.026,,Low_SAF
1649,chr1,218800000,219000000,0.026,,Low_SAF
1653,chr1,219200000,219400000,0.0265,,Low_SAF
1654,chr1,219200000,219400000,0.0265,,Low_SAF
1655,chr1,219200000,219400000,0.0265,,Low_SAF
1659,chr1,219400000,219600000,0.024,,Low_SAF
1660,chr1,219400000,219600000,0.024,,Low_SAF
1661,chr1,219400000,219600000,0.024,,Low_SAF
1665,chr1,219600000,219800000,0.018,,Low_SAF
1666,chr1,219600000,219800000,0.018,,Low_SAF
1667,chr1,219600000,219800000,0.018,,Low_SAF
1671,chr1,221000000,221200000,0.096,,Medium_SAF
1672,chr1,221000000,221200000,0.096,,Medium_SAF
1673,chr1,221000000,221200000,0.096,,Medium_SAF
1677,chr1,221400000,221600000,0.097,,Medium_SAF
1678,chr1,221400000,221600000,0.097,,Medium_SAF
1679,chr1,221400000,221600000,0.097,,Medium_SAF
1683,chr1,222000000,222200000,0.114,,Medium_SAF
1684,chr1,222000000,222200000,0.114,,Medium_SAF
1685,chr1,222000000,222200000,0.114,,Medium_SAF
1689,chr1,222200000,222400000,0.092,,Medium_SAF
1690,chr1,222200000,222400000,0.092,,Medium_SAF
1691,chr1,222200000,222400000,0.092,,Medium_SAF
1695,chr1,223400000,223600000,0.09,,Medium_SAF
1696,chr1,223400000,223600000,0.09,,Medium_SAF
1697,chr1,223400000,223600000,0.09,,Medium_SAF
1701,chr1,225000000,225200000,0.0485,,Medium_SAF
1702,chr1,225000000,225200000,0.0485,,Medium_SAF
1703,chr1,225000000,225200000,0.0485,,Medium_SAF
1707,chr1,225200000,225400000,0.055,,Medium_SAF
1708,chr1,225200000,225400000,0.055,,Medium_SAF
1709,chr1,225200000,225400000,0.055,,Medium_SAF
1710,chr1,225200000,225400000,0.055,,Medium_SAF
1711,chr1,225200000,225400000,0.055,,Medium_SAF
1712,chr1,225200000,225400000,0.055,,Medium_SAF
1716,chr1,227000000,227200000,0.1145,,Medium_SAF
1717,chr1,227000000,227200000,0.1145,,Medium_SAF
1718,chr1,227000000,227200000,0.1145,,Medium_SAF
1722,chr1,227200000,227400000,0.1055,,Medium_SAF
1723,chr1,227200000,227400000,0.1055,,Medium_SAF
1724,chr1,227200000,227400000,0.1055,,Medium_SAF
1728,chr1,228800000,229000000,0.0385,,Low_SAF
1729,chr1,228800000,229000000,0.0385,,Low_SAF
1730,chr1,228800000,229000000,0.0385,,Low_SAF
1734,chr1,230200000,230400000,0.0335,,Low_SAF
1735,chr1,230200000,230400000,0.0335,,Low_SAF
1736,chr1,230200000,230400000,0.0335,,Low_SAF
1740,chr1,232000000,232200000,0.034,,Low_SAF
1741,chr1,232000000,232200000,0.034,,Low_SAF
1742,chr1,232000000,232200000,0.034,,Low_SAF
1746,chr1,232200000,232400000,0.0265,,Low_SAF
1747,chr1,232200000,232400000,0.0265,,Low_SAF
1748,chr1,232200000,232400000,0.0265,,Low_SAF
1752,chr1,232600000,232800000,0.024,,Low_SAF
1753,chr1,232600000,232800000,0.024,,Low_SAF
1754,chr1,232600000,232800000,0.024,,Low_SAF
1758,chr1,234000000,234200000,0.036,,Low_SAF
1759,chr1,234000000,234200000,0.036,,Low_SAF
1760,chr1,234000000,234200000,0.036,,Low_SAF
1764,chr1,235600000,235800000,0.1175,,Medium_SAF
1765,chr1,235600000,235800000,0.1175,,Medium_SAF
1766,chr1,235600000,235800000,0.1175,,Medium_SAF
1770,chr1,237200000,237400000,0.037,,Low_SAF
1771,chr1,237200000,237400000,0.037,,Low_SAF
1772,chr1,237200000,237400000,0.037,,Low_SAF
1776,chr1,237600000,237800000,0.0365,,Low_SAF
1777,chr1,237600000,237800000,0.0365,,Low_SAF
1778,chr1,237600000,237800000,0.0365,,Low_SAF
1782,chr1,238000000,238200000,0.046,,Medium_SAF
1783,chr1,238000000,238200000,0.046,,Medium_SAF
1784,chr1,238000000,238200000,0.046,,Medium_SAF
1788,chr1,238200000,238400000,0.067,,Medium_SAF
1789,chr1,238200000,238400000,0.067,,Medium_SAF
1790,chr1,238200000,238400000,0.067,,Medium_SAF
1794,chr1,238600000,238800000,0.075,,Medium_SAF
1795,chr1,238600000,238800000,0.075,,Medium_SAF
1796,chr1,238600000,238800000,0.075,,Medium_SAF
1800,chr1,238800000,239000000,0.065,,Medium_SAF
1801,chr1,238800000,239000000,0.065,,Medium_SAF
1802,chr1,238800000,239000000,0.065,,Medium_SAF
1806,chr1,239000000,239200000,0.0605,,Medium_SAF
1807,chr1,239000000,239200000,0.0605,,Medium_SAF
1808,chr1,239000000,239200000,0.0605,,Medium_SAF
1812,chr1,239400000,239600000,0.067,,Medium_SAF
1813,chr1,239400000,239600000,0.067,,Medium_SAF
1814,chr1,239400000,239600000,0.067,,Medium_SAF
1818,chr1,239800000,240000000,0.0685,,Medium_SAF
1819,chr1,239800000,240000000,0.0685,,Medium_SAF
1820,chr1,239800000,240000000,0.0685,,Medium_SAF
1824,chr1,240200000,240400000,0.1085,,Medium_SAF
1825,chr1,240200000,240400000,0.1085,,Medium_SAF
1826,chr1,240200000,240400000,0.1085,,Medium_SAF
1830,chr1,240400000,240600000,0.1065,,Medium_SAF
1831,chr1,240400000,240600000,0.1065,,Medium_SAF
1832,chr1,240400000,240600000,0.1065,,Medium_SAF
1836,chr1,241000000,241200000,0.034,,Low_SAF
1837,chr1,241000000,241200000,0.034,,Low_SAF
1838,chr1,241000000,241200000,0.034,,Low_SAF
1842,chr1,241200000,241400000,0.035,,Low_SAF
1843,chr1,241200000,241400000,0.035,,Low_SAF
1844,chr1,241200000,241400000,0.035,,Low_SAF
1848,chr1,242600000,242800000,0.0365,,Low_SAF
1849,chr1,242600000,242800000,0.0365,,Low_SAF
1850,chr1,242600000,242800000,0.0365,,Low_SAF
1854,chr1,242800000,243000000,0.0385,,Low_SAF
1855,chr1,242800000,243000000,0.0385,,Low_SAF
1856,chr1,242800000,243000000,0.0385,,Low_SAF
1860,chr1,243400000,243600000,0.1445,,Medium_SAF
1861,chr1,243400000,243600000,0.1445,,Medium_SAF
1862,chr1,243400000,243600000,0.1445,,Medium_SAF
1866,chr1,243600000,243800000,0.1295,,Medium_SAF
1867,chr1,243600000,243800000,0.1295,,Medium_SAF
1868,chr1,243600000,243800000,0.1295,,Medium_SAF
1872,chr1,245200000,245400000,0.189,,Medium_SAF
1873,chr1,245200000,245400000,0.189,,Medium_SAF
1874,chr1,245200000,245400000,0.189,,Medium_SAF
1878,chr1,245400000,245600000,0.174,,Medium_SAF
1879,chr1,245400000,245600000,0.174,,Medium_SAF
1880,chr1,245400000,245600000,0.174,,Medium_SAF
1884,chr1,245600000,245800000,0.173,,Medium_SAF
1885,chr1,245600000,245800000,0.173,,Medium_SAF
1886,chr1,245600000,245800000,0.173,,Medium_SAF
1890,chr1,246000000,246200000,0.169,,Medium_SAF
1891,chr1,246000000,246200000,0.169,,Medium_SAF
1892,chr1,246000000,246200000,0.169,,Medium_SAF
1896,chr1,246200000,246400000,0.1715,,Medium_SAF
1897,chr1,246200000,246400000,0.1715,,Medium_SAF
1898,chr1,246200000,246400000,0.1715,,Medium_SAF
1902,chr1,248200000,248400000,0.0475,,Medium_SAF
1903,chr1,248200000,248400000,0.0475,,Medium_SAF
1904,chr1,248200000,248400000,0.0475,,Medium_SAF
1908,chr2,1000000,1200000,0.0325,,Low_SAF
1909,chr2,1000000,1200000,0.0325,,Low_SAF
1910,chr2,1000000,1200000,0.0325,,Low_SAF
1914,chr2,1400000,1600000,0.0385,,Low_SAF
1915,chr2,1400000,1600000,0.0385,,Low_SAF
1916,chr2,1400000,1600000,0.0385,,Low_SAF
1920,chr2,1800000,2000000,0.0285,,Low_SAF
1921,chr2,1800000,2000000,0.0285,,Low_SAF
1922,chr2,1800000,2000000,0.0285,,Low_SAF
1926,chr2,2000000,2200000,0.0325,,Low_SAF
1927,chr2,2000000,2200000,0.0325,,Low_SAF
1928,chr2,2000000,2200000,0.0325,,Low_SAF
1932,chr2,2200000,2400000,0.0265,,Low_SAF
1933,chr2,2200000,2400000,0.0265,,Low_SAF
1934,chr2,2200000,2400000,0.0265,,Low_SAF
1938,chr2,2400000,2600000,0.0325,,Low_SAF
1939,chr2,2400000,2600000,0.0325,,Low_SAF
1940,chr2,2400000,2600000,0.0325,,Low_SAF
1944,chr2,2600000,2800000,0.026,,Low_SAF
1945,chr2,2600000,2800000,0.026,,Low_SAF
